team	opn	home	won	pts	date	name	rank
BOS	DET	false	true	16	1991-05-11	Kevin McHale	2
BOS	DET	false	false	28	1991-05-13	Kevin McHale	2
BOS	DET	true	false	18	1991-05-15	Kevin McHale	2
BOS	DET	false	false	34	1991-05-17	Kevin McHale	2
BOS	IND	true	true	21	1992-04-23	Kevin McHale	3
BOS	IND	true	true	15	1992-04-25	Kevin McHale	3
BOS	IND	false	true	15	1992-04-27	Kevin McHale	3
BOS	CLE	false	false	12	1992-05-02	Kevin McHale	2
BOS	CLE	false	true	18	1992-05-04	Kevin McHale	2
BOS	CLE	true	true	22	1992-05-08	Kevin McHale	2
BOS	CLE	true	false	23	1992-05-10	Kevin McHale	2
BOS	CLE	false	false	2	1992-05-13	Kevin McHale	2
BOS	CLE	true	true	22	1992-05-15	Kevin McHale	2
BOS	CLE	false	false	15	1992-05-17	Kevin McHale	2
BOS	CHH	true	true	12	1993-04-29	Kevin McHale	3
BOS	CHH	true	false	30	1993-05-01	Kevin McHale	3
BOS	CHH	false	false	15	1993-05-03	Kevin McHale	3
BOS	CHH	false	false	19	1993-05-05	Kevin McHale	3
LAL	KCK	true	true	16	1984-04-18	James Worthy	3
LAL	KCK	true	true	18	1984-04-20	James Worthy	3
LAL	KCK	false	true	16	1984-04-22	James Worthy	3
LAL	DAL	true	true	10	1984-04-28	James Worthy	2
LAL	DAL	true	true	10	1984-05-01	James Worthy	2
LAL	DAL	false	false	13	1984-05-04	James Worthy	2
LAL	DAL	false	true	19	1984-05-06	James Worthy	2
LAL	DAL	true	true	10	1984-05-08	James Worthy	2
LAL	PHX	true	true	13	1984-05-12	James Worthy	1
LAL	PHX	true	true	19	1984-05-15	James Worthy	1
LAL	PHX	false	false	10	1984-05-18	James Worthy	1
LAL	PHX	false	true	17	1984-05-20	James Worthy	1
LAL	PHX	true	false	23	1984-05-23	James Worthy	1
LAL	PHX	false	true	22	1984-05-25	James Worthy	1
LAL	BOS	false	true	20	1984-05-27	James Worthy	0
LAL	BOS	false	false	29	1984-05-31	James Worthy	0
LAL	BOS	true	true	13	1984-06-03	James Worthy	0
LAL	BOS	true	false	30	1984-06-06	James Worthy	0
LAL	BOS	false	false	22	1984-06-08	James Worthy	0
LAL	BOS	true	true	20	1984-06-10	James Worthy	0
LAL	BOS	false	false	21	1984-06-12	James Worthy	0
LAL	PHX	true	true	18	1985-04-18	James Worthy	3
LAL	PHX	true	true	15	1985-04-20	James Worthy	3
LAL	PHX	false	true	23	1985-04-23	James Worthy	3
LAL	POR	true	true	16	1985-04-27	James Worthy	2
LAL	POR	true	true	21	1985-04-30	James Worthy	2
LAL	POR	false	true	28	1985-05-03	James Worthy	2
LAL	POR	false	false	14	1985-05-05	James Worthy	2
LAL	POR	true	true	18	1985-05-07	James Worthy	2
LAL	DEN	true	true	24	1985-05-11	James Worthy	1
LAL	DEN	true	false	17	1985-05-14	James Worthy	1
LAL	DEN	false	true	28	1985-05-17	James Worthy	1
LAL	DEN	false	true	19	1985-05-19	James Worthy	1
LAL	DEN	true	true	25	1985-05-22	James Worthy	1
LAL	BOS	false	false	20	1985-05-27	James Worthy	0
LAL	BOS	false	true	16	1985-05-30	James Worthy	0
LAL	BOS	true	true	29	1985-06-02	James Worthy	0
LAL	BOS	true	false	16	1985-06-05	James Worthy	0
LAL	BOS	true	true	33	1985-06-07	James Worthy	0
LAL	BOS	false	true	28	1985-06-09	James Worthy	0
LAL	SAN	true	true	18	1986-04-17	James Worthy	3
LAL	SAN	true	true	24	1986-04-19	James Worthy	3
LAL	SAN	false	true	7	1986-04-23	James Worthy	3
LAL	DAL	true	true	23	1986-04-27	James Worthy	2
LAL	DAL	true	true	23	1986-04-30	James Worthy	2
LAL	DAL	false	false	20	1986-05-02	James Worthy	2
LAL	DAL	false	false	18	1986-05-04	James Worthy	2
LAL	DAL	true	true	19	1986-05-06	James Worthy	2
LAL	DAL	false	true	21	1986-05-08	James Worthy	2
LAL	HOU	true	true	12	1986-05-10	James Worthy	1
LAL	HOU	true	false	15	1986-05-13	James Worthy	1
LAL	HOU	false	false	29	1986-05-16	James Worthy	1
LAL	HOU	false	false	26	1986-05-18	James Worthy	1
LAL	HOU	true	false	19	1986-05-21	James Worthy	1
LAL	DEN	true	true	28	1987-04-23	James Worthy	3
LAL	DEN	true	true	19	1987-04-25	James Worthy	3
LAL	DEN	false	true	22	1987-04-29	James Worthy	3
LAL	GOS	true	true	28	1987-05-05	James Worthy	2
LAL	GOS	true	true	20	1987-05-07	James Worthy	2
LAL	GOS	false	true	28	1987-05-09	James Worthy	2
LAL	GOS	false	false	11	1987-05-10	James Worthy	2
LAL	GOS	true	true	23	1987-05-12	James Worthy	2
LAL	SEA	true	true	27	1987-05-16	James Worthy	1
LAL	SEA	true	true	30	1987-05-19	James Worthy	1
LAL	SEA	false	true	39	1987-05-23	James Worthy	1
LAL	SEA	false	true	26	1987-05-25	James Worthy	1
LAL	BOS	true	true	33	1987-06-02	James Worthy	0
LAL	BOS	true	true	23	1987-06-04	James Worthy	0
LAL	BOS	false	false	13	1987-06-07	James Worthy	0
LAL	BOS	false	true	21	1987-06-09	James Worthy	0
LAL	BOS	false	false	12	1987-06-11	James Worthy	0
LAL	BOS	true	true	22	1987-06-14	James Worthy	0
LAL	SAN	true	true	22	1988-04-29	James Worthy	3
LAL	SAN	true	true	18	1988-05-01	James Worthy	3
LAL	SAN	false	true	16	1988-05-03	James Worthy	3
LAL	UTH	true	true	23	1988-05-08	James Worthy	2
LAL	UTH	true	false	17	1988-05-10	James Worthy	2
LAL	UTH	false	false	9	1988-05-13	James Worthy	2
LAL	UTH	false	true	29	1988-05-15	James Worthy	2
LAL	UTH	true	true	27	1988-05-17	James Worthy	2
LAL	UTH	false	false	4	1988-05-19	James Worthy	2
LAL	UTH	true	true	23	1988-05-21	James Worthy	2
LAL	DAL	true	true	28	1988-05-23	James Worthy	1
LAL	DAL	true	true	16	1988-05-25	James Worthy	1
LAL	DAL	false	false	19	1988-05-27	James Worthy	1
LAL	DAL	false	false	18	1988-05-29	James Worthy	1
LAL	DAL	true	true	28	1988-05-31	James Worthy	1
LAL	DAL	false	false	27	1988-06-02	James Worthy	1
LAL	DAL	true	true	28	1988-06-04	James Worthy	1
LAL	DET	true	false	19	1988-06-07	James Worthy	0
LAL	DET	true	true	26	1988-06-09	James Worthy	0
LAL	DET	false	true	24	1988-06-12	James Worthy	0
LAL	DET	false	false	7	1988-06-14	James Worthy	0
LAL	DET	false	false	14	1988-06-16	James Worthy	0
LAL	DET	true	true	28	1988-06-19	James Worthy	0
LAL	DET	true	true	36	1988-06-21	James Worthy	0
LAL	POR	true	true	17	1989-04-27	James Worthy	3
LAL	POR	true	true	18	1989-04-30	James Worthy	3
LAL	POR	false	true	24	1989-05-03	James Worthy	3
LAL	SEA	true	true	28	1989-05-07	James Worthy	2
LAL	SEA	true	true	30	1989-05-10	James Worthy	2
LAL	SEA	false	true	20	1989-05-12	James Worthy	2
LAL	SEA	false	true	33	1989-05-14	James Worthy	2
LAL	PHX	true	true	32	1989-05-20	James Worthy	1
LAL	PHX	true	true	19	1989-05-23	James Worthy	1
LAL	PHX	false	true	29	1989-05-26	James Worthy	1
LAL	PHX	false	true	20	1989-05-28	James Worthy	1
LAL	DET	false	false	17	1989-06-06	James Worthy	0
LAL	DET	false	false	19	1989-06-08	James Worthy	0
LAL	DET	true	false	26	1989-06-11	James Worthy	0
LAL	DET	true	false	40	1989-06-13	James Worthy	0
LAL	HOU	true	true	34	1990-04-27	James Worthy	3
LAL	HOU	true	true	32	1990-04-29	James Worthy	3
LAL	HOU	false	false	26	1990-05-01	James Worthy	3
LAL	HOU	false	true	20	1990-05-03	James Worthy	3
LAL	PHX	true	false	22	1990-05-08	James Worthy	2
LAL	PHX	true	true	27	1990-05-10	James Worthy	2
LAL	PHX	false	false	27	1990-05-12	James Worthy	2
LAL	PHX	false	false	16	1990-05-13	James Worthy	2
LAL	PHX	true	false	14	1990-05-15	James Worthy	2
LAL	HOU	true	true	14	1991-04-25	James Worthy	3
LAL	HOU	true	true	29	1991-04-27	James Worthy	3
LAL	HOU	false	true	22	1991-04-30	James Worthy	3
LAL	GOS	true	true	25	1991-05-05	James Worthy	2
LAL	GOS	true	false	23	1991-05-08	James Worthy	2
LAL	GOS	false	true	36	1991-05-10	James Worthy	2
LAL	GOS	false	true	16	1991-05-12	James Worthy	2
LAL	GOS	true	true	25	1991-05-14	James Worthy	2
LAL	POR	false	true	28	1991-05-18	James Worthy	1
LAL	POR	false	false	21	1991-05-21	James Worthy	1
LAL	POR	true	true	25	1991-05-24	James Worthy	1
LAL	POR	true	true	18	1991-05-26	James Worthy	1
LAL	POR	false	false	12	1991-05-28	James Worthy	1
LAL	POR	true	true	8	1991-05-30	James Worthy	1
LAL	CHI	false	true	22	1991-06-02	James Worthy	0
LAL	CHI	false	false	24	1991-06-05	James Worthy	0
LAL	CHI	true	false	19	1991-06-07	James Worthy	0
LAL	CHI	true	false	12	1991-06-09	James Worthy	0
LAL	PHX	false	true	9	1993-04-30	James Worthy	3
LAL	PHX	false	true	11	1993-05-02	James Worthy	3
LAL	PHX	true	false	13	1993-05-04	James Worthy	3
LAL	PHX	true	false	12	1993-05-06	James Worthy	3
LAL	PHX	false	false	24	1993-05-09	James Worthy	3
SAS	PHX	false	true	32	1998-04-23	Tim Duncan	3
SAS	PHX	false	false	16	1998-04-25	Tim Duncan	3
SAS	PHX	true	true	22	1998-04-27	Tim Duncan	3
SAS	PHX	true	true	11	1998-04-29	Tim Duncan	3
SAS	UTA	false	false	33	1998-05-05	Tim Duncan	2
SAS	UTA	false	false	26	1998-05-07	Tim Duncan	2
SAS	UTA	true	true	10	1998-05-09	Tim Duncan	2
SAS	UTA	true	false	22	1998-05-10	Tim Duncan	2
SAS	UTA	false	false	14	1998-05-12	Tim Duncan	2
SAS	MIN	true	true	26	1999-05-09	Tim Duncan	3
SAS	MIN	true	false	18	1999-05-11	Tim Duncan	3
SAS	MIN	false	true	15	1999-05-13	Tim Duncan	3
SAS	MIN	false	true	16	1999-05-15	Tim Duncan	3
SAS	LAL	true	true	25	1999-05-17	Tim Duncan	2
SAS	LAL	true	true	21	1999-05-19	Tim Duncan	2
SAS	LAL	false	true	37	1999-05-22	Tim Duncan	2
SAS	LAL	false	true	33	1999-05-23	Tim Duncan	2
SAS	POR	true	true	21	1999-05-29	Tim Duncan	1
SAS	POR	true	true	23	1999-05-31	Tim Duncan	1
SAS	POR	false	true	5	1999-06-04	Tim Duncan	1
SAS	POR	false	true	18	1999-06-06	Tim Duncan	1
SAS	NYK	true	true	33	1999-06-16	Tim Duncan	0
SAS	NYK	true	true	25	1999-06-18	Tim Duncan	0
SAS	NYK	false	false	20	1999-06-21	Tim Duncan	0
SAS	NYK	false	true	28	1999-06-23	Tim Duncan	0
SAS	NYK	false	true	31	1999-06-25	Tim Duncan	0
SAS	MIN	true	true	33	2001-04-21	Tim Duncan	3
SAS	MIN	true	true	18	2001-04-23	Tim Duncan	3
SAS	MIN	false	false	15	2001-04-28	Tim Duncan	3
SAS	MIN	false	true	24	2001-04-30	Tim Duncan	3
SAS	DAL	true	true	31	2001-05-05	Tim Duncan	2
SAS	DAL	true	true	25	2001-05-07	Tim Duncan	2
SAS	DAL	false	true	18	2001-05-09	Tim Duncan	2
SAS	DAL	false	false	29	2001-05-12	Tim Duncan	2
SAS	DAL	true	true	32	2001-05-14	Tim Duncan	2
SAS	LAL	true	false	28	2001-05-19	Tim Duncan	1
SAS	LAL	true	false	40	2001-05-21	Tim Duncan	1
SAS	LAL	false	false	9	2001-05-25	Tim Duncan	1
SAS	LAL	false	false	15	2001-05-27	Tim Duncan	1
SAS	SEA	true	true	21	2002-04-20	Tim Duncan	3
SAS	SEA	true	false	32	2002-04-22	Tim Duncan	3
SAS	SEA	false	true	27	2002-04-27	Tim Duncan	3
SAS	SEA	true	true	23	2002-05-03	Tim Duncan	3
SAS	LAL	false	false	26	2002-05-05	Tim Duncan	2
SAS	LAL	false	true	27	2002-05-07	Tim Duncan	2
SAS	LAL	true	false	28	2002-05-10	Tim Duncan	2
SAS	LAL	true	false	30	2002-05-12	Tim Duncan	2
SAS	LAL	false	false	34	2002-05-14	Tim Duncan	2
SAS	PHX	true	false	17	2003-04-19	Tim Duncan	3
SAS	PHX	true	true	22	2003-04-21	Tim Duncan	3
SAS	PHX	false	true	11	2003-04-25	Tim Duncan	3
SAS	PHX	false	false	24	2003-04-27	Tim Duncan	3
SAS	PHX	true	true	23	2003-04-29	Tim Duncan	3
SAS	PHX	false	true	15	2003-05-01	Tim Duncan	3
SAS	LAL	true	true	28	2003-05-05	Tim Duncan	2
SAS	LAL	true	true	12	2003-05-07	Tim Duncan	2
SAS	LAL	false	false	28	2003-05-09	Tim Duncan	2
SAS	LAL	false	false	36	2003-05-11	Tim Duncan	2
SAS	LAL	true	true	27	2003-05-13	Tim Duncan	2
SAS	LAL	false	true	37	2003-05-15	Tim Duncan	2
SAS	DAL	true	false	40	2003-05-19	Tim Duncan	1
SAS	DAL	true	true	32	2003-05-21	Tim Duncan	1
SAS	DAL	false	true	34	2003-05-23	Tim Duncan	1
SAS	DAL	false	true	21	2003-05-25	Tim Duncan	1
SAS	DAL	true	false	23	2003-05-27	Tim Duncan	1
SAS	DAL	false	true	18	2003-05-29	Tim Duncan	1
SAS	NJN	true	true	32	2003-06-04	Tim Duncan	0
SAS	NJN	true	false	19	2003-06-06	Tim Duncan	0
SAS	NJN	false	true	21	2003-06-08	Tim Duncan	0
SAS	NJN	false	false	23	2003-06-11	Tim Duncan	0
SAS	NJN	false	true	29	2003-06-13	Tim Duncan	0
SAS	NJN	true	true	21	2003-06-15	Tim Duncan	0
SAS	MEM	true	true	26	2004-04-17	Tim Duncan	3
SAS	MEM	true	true	23	2004-04-19	Tim Duncan	3
SAS	MEM	false	true	22	2004-04-22	Tim Duncan	3
SAS	MEM	false	true	26	2004-04-25	Tim Duncan	3
SAS	LAL	true	true	30	2004-05-02	Tim Duncan	2
SAS	LAL	true	true	24	2004-05-05	Tim Duncan	2
SAS	LAL	false	false	10	2004-05-09	Tim Duncan	2
SAS	LAL	false	false	19	2004-05-11	Tim Duncan	2
SAS	LAL	true	false	21	2004-05-13	Tim Duncan	2
SAS	LAL	false	false	20	2004-05-15	Tim Duncan	2
SAS	DEN	true	false	18	2005-04-24	Tim Duncan	3
SAS	DEN	true	true	24	2005-04-27	Tim Duncan	3
SAS	DEN	false	true	11	2005-04-30	Tim Duncan	3
SAS	DEN	false	true	39	2005-05-02	Tim Duncan	3
SAS	DEN	true	true	18	2005-05-04	Tim Duncan	3
SAS	SEA	true	true	22	2005-05-08	Tim Duncan	2
SAS	SEA	true	true	25	2005-05-10	Tim Duncan	2
SAS	SEA	false	false	23	2005-05-12	Tim Duncan	2
SAS	SEA	false	false	35	2005-05-15	Tim Duncan	2
SAS	SEA	true	true	20	2005-05-17	Tim Duncan	2
SAS	SEA	false	true	26	2005-05-19	Tim Duncan	2
SAS	PHX	false	true	28	2005-05-22	Tim Duncan	1
SAS	PHX	false	true	30	2005-05-24	Tim Duncan	1
SAS	PHX	true	true	33	2005-05-28	Tim Duncan	1
SAS	PHX	true	false	15	2005-05-30	Tim Duncan	1
SAS	PHX	false	true	31	2005-06-01	Tim Duncan	1
SAS	DET	true	true	24	2005-06-09	Tim Duncan	0
SAS	DET	true	true	18	2005-06-12	Tim Duncan	0
SAS	DET	false	false	14	2005-06-14	Tim Duncan	0
SAS	DET	false	false	16	2005-06-16	Tim Duncan	0
SAS	DET	false	true	26	2005-06-19	Tim Duncan	0
SAS	DET	true	false	21	2005-06-21	Tim Duncan	0
SAS	DET	true	true	25	2005-06-23	Tim Duncan	0
SAS	SAC	true	true	11	2006-04-22	Tim Duncan	3
SAS	SAC	true	true	14	2006-04-25	Tim Duncan	3
SAS	SAC	false	false	29	2006-04-28	Tim Duncan	3
SAS	SAC	false	false	17	2006-04-30	Tim Duncan	3
SAS	SAC	true	true	24	2006-05-02	Tim Duncan	3
SAS	SAC	false	true	15	2006-05-05	Tim Duncan	3
SAS	DAL	true	true	31	2006-05-07	Tim Duncan	2
SAS	DAL	true	false	28	2006-05-09	Tim Duncan	2
SAS	DAL	false	false	35	2006-05-13	Tim Duncan	2
SAS	DAL	false	false	31	2006-05-15	Tim Duncan	2
SAS	DAL	true	true	36	2006-05-17	Tim Duncan	2
SAS	DAL	false	true	24	2006-05-19	Tim Duncan	2
SAS	DAL	true	false	41	2006-05-22	Tim Duncan	2
SAS	DEN	true	false	14	2007-04-22	Tim Duncan	3
SAS	DEN	true	true	22	2007-04-25	Tim Duncan	3
SAS	DEN	false	true	20	2007-04-28	Tim Duncan	3
SAS	DEN	false	true	22	2007-04-30	Tim Duncan	3
SAS	DEN	true	true	23	2007-05-02	Tim Duncan	3
SAS	PHX	false	true	33	2007-05-06	Tim Duncan	2
SAS	PHX	false	false	29	2007-05-08	Tim Duncan	2
SAS	PHX	true	true	33	2007-05-12	Tim Duncan	2
SAS	PHX	true	false	21	2007-05-14	Tim Duncan	2
SAS	PHX	false	true	21	2007-05-16	Tim Duncan	2
SAS	PHX	true	true	24	2007-05-18	Tim Duncan	2
SAS	UTA	true	true	27	2007-05-20	Tim Duncan	1
SAS	UTA	true	true	26	2007-05-22	Tim Duncan	1
SAS	UTA	false	false	16	2007-05-26	Tim Duncan	1
SAS	UTA	false	true	19	2007-05-28	Tim Duncan	1
SAS	UTA	true	true	21	2007-05-30	Tim Duncan	1
SAS	CLE	true	true	24	2007-06-07	Tim Duncan	0
SAS	CLE	true	true	23	2007-06-10	Tim Duncan	0
SAS	CLE	false	true	14	2007-06-12	Tim Duncan	0
SAS	CLE	false	true	12	2007-06-14	Tim Duncan	0
SAS	PHX	true	true	40	2008-04-19	Tim Duncan	3
SAS	PHX	true	true	18	2008-04-22	Tim Duncan	3
SAS	PHX	false	true	23	2008-04-25	Tim Duncan	3
SAS	PHX	false	false	14	2008-04-27	Tim Duncan	3
SAS	PHX	true	true	29	2008-04-29	Tim Duncan	3
SAS	NOH	false	false	5	2008-05-03	Tim Duncan	2
SAS	NOH	false	false	18	2008-05-05	Tim Duncan	2
SAS	NOH	true	true	16	2008-05-08	Tim Duncan	2
SAS	NOH	true	true	22	2008-05-11	Tim Duncan	2
SAS	NOH	false	false	10	2008-05-13	Tim Duncan	2
SAS	NOH	true	true	20	2008-05-15	Tim Duncan	2
SAS	NOH	false	true	16	2008-05-19	Tim Duncan	2
SAS	LAL	false	false	30	2008-05-21	Tim Duncan	1
SAS	LAL	false	false	12	2008-05-23	Tim Duncan	1
SAS	LAL	true	true	22	2008-05-25	Tim Duncan	1
SAS	LAL	true	false	29	2008-05-27	Tim Duncan	1
SAS	LAL	false	false	19	2008-05-29	Tim Duncan	1
SAS	DAL	true	false	27	2009-04-18	Tim Duncan	3
SAS	DAL	true	true	13	2009-04-20	Tim Duncan	3
SAS	DAL	false	false	4	2009-04-23	Tim Duncan	3
SAS	DAL	false	false	25	2009-04-25	Tim Duncan	3
SAS	DAL	true	false	30	2009-04-28	Tim Duncan	3
SAS	DAL	false	false	27	2010-04-18	Tim Duncan	3
SAS	DAL	false	true	25	2010-04-21	Tim Duncan	3
SAS	DAL	true	true	25	2010-04-23	Tim Duncan	3
SAS	DAL	true	true	4	2010-04-25	Tim Duncan	3
SAS	DAL	false	false	11	2010-04-27	Tim Duncan	3
SAS	DAL	true	true	17	2010-04-29	Tim Duncan	3
SAS	PHX	false	false	20	2010-05-03	Tim Duncan	2
SAS	PHX	false	false	29	2010-05-05	Tim Duncan	2
SAS	PHX	true	false	15	2010-05-07	Tim Duncan	2
SAS	PHX	true	false	17	2010-05-09	Tim Duncan	2
SAS	MEM	true	false	16	2011-04-17	Tim Duncan	3
SAS	MEM	true	true	16	2011-04-20	Tim Duncan	3
SAS	MEM	false	false	13	2011-04-23	Tim Duncan	3
SAS	MEM	false	false	6	2011-04-25	Tim Duncan	3
SAS	MEM	true	true	13	2011-04-27	Tim Duncan	3
SAS	MEM	false	false	12	2011-04-29	Tim Duncan	3
SAS	UTA	true	true	17	2012-04-29	Tim Duncan	3
SAS	UTA	true	true	12	2012-05-02	Tim Duncan	3
SAS	UTA	false	true	17	2012-05-05	Tim Duncan	3
SAS	UTA	false	true	11	2012-05-07	Tim Duncan	3
SAS	LAC	true	true	26	2012-05-15	Tim Duncan	2
SAS	LAC	true	true	18	2012-05-17	Tim Duncan	2
SAS	LAC	false	true	19	2012-05-19	Tim Duncan	2
SAS	LAC	false	true	21	2012-05-20	Tim Duncan	2
SAS	OKC	true	true	16	2012-05-27	Tim Duncan	1
SAS	OKC	true	true	11	2012-05-29	Tim Duncan	1
SAS	OKC	false	false	11	2012-05-31	Tim Duncan	1
SAS	OKC	false	false	21	2012-06-02	Tim Duncan	1
SAS	OKC	true	false	18	2012-06-04	Tim Duncan	1
SAS	OKC	false	false	25	2012-06-06	Tim Duncan	1
SAS	LAL	true	true	17	2013-04-21	Tim Duncan	3
SAS	LAL	true	true	16	2013-04-24	Tim Duncan	3
SAS	LAL	false	true	26	2013-04-26	Tim Duncan	3
SAS	LAL	false	true	11	2013-04-28	Tim Duncan	3
SAS	GSW	true	true	19	2013-05-06	Tim Duncan	2
SAS	GSW	true	false	23	2013-05-08	Tim Duncan	2
SAS	GSW	false	true	23	2013-05-10	Tim Duncan	2
SAS	GSW	false	false	19	2013-05-12	Tim Duncan	2
SAS	GSW	true	true	14	2013-05-14	Tim Duncan	2
SAS	GSW	false	true	19	2013-05-16	Tim Duncan	2
SAS	MEM	true	true	6	2013-05-19	Tim Duncan	1
SAS	MEM	true	true	17	2013-05-21	Tim Duncan	1
SAS	MEM	false	true	24	2013-05-25	Tim Duncan	1
SAS	MEM	false	true	15	2013-05-27	Tim Duncan	1
SAS	MIA	false	true	20	2013-06-06	Tim Duncan	0
SAS	MIA	false	false	9	2013-06-09	Tim Duncan	0
SAS	MIA	true	true	12	2013-06-11	Tim Duncan	0
SAS	MIA	true	false	20	2013-06-13	Tim Duncan	0
SAS	MIA	true	true	17	2013-06-16	Tim Duncan	0
SAS	MIA	false	false	30	2013-06-18	Tim Duncan	0
SAS	MIA	false	false	24	2013-06-20	Tim Duncan	0
SAS	DAL	true	true	27	2014-04-20	Tim Duncan	3
SAS	DAL	true	false	11	2014-04-23	Tim Duncan	3
SAS	DAL	false	false	22	2014-04-26	Tim Duncan	3
SAS	DAL	false	true	14	2014-04-28	Tim Duncan	3
SAS	DAL	true	true	16	2014-04-30	Tim Duncan	3
SAS	DAL	false	false	16	2014-05-02	Tim Duncan	3
SAS	DAL	true	true	15	2014-05-04	Tim Duncan	3
SAS	POR	true	true	12	2014-05-06	Tim Duncan	2
SAS	POR	true	true	10	2014-05-08	Tim Duncan	2
SAS	POR	false	true	19	2014-05-10	Tim Duncan	2
SAS	POR	false	false	12	2014-05-12	Tim Duncan	2
SAS	POR	true	true	16	2014-05-14	Tim Duncan	2
SAS	OKC	true	true	27	2014-05-19	Tim Duncan	1
SAS	OKC	true	true	14	2014-05-21	Tim Duncan	1
SAS	OKC	false	false	16	2014-05-25	Tim Duncan	1
SAS	OKC	false	false	9	2014-05-27	Tim Duncan	1
SAS	OKC	true	true	22	2014-05-29	Tim Duncan	1
SAS	OKC	false	true	19	2014-05-31	Tim Duncan	1
SAS	MIA	true	true	21	2014-06-05	Tim Duncan	0
SAS	MIA	true	false	18	2014-06-08	Tim Duncan	0
SAS	MIA	false	true	14	2014-06-10	Tim Duncan	0
SAS	MIA	false	true	10	2014-06-12	Tim Duncan	0
SAS	MIA	true	true	14	2014-06-15	Tim Duncan	0
SAS	LAC	false	false	11	2015-04-19	Tim Duncan	3
SAS	LAC	false	true	28	2015-04-22	Tim Duncan	3
SAS	LAC	true	true	4	2015-04-24	Tim Duncan	3
SAS	LAC	true	false	22	2015-04-26	Tim Duncan	3
SAS	LAC	false	true	21	2015-04-28	Tim Duncan	3
SAS	LAC	true	false	12	2015-04-30	Tim Duncan	3
SAS	LAC	false	false	27	2015-05-02	Tim Duncan	3
SAS	MEM	true	true	7	2016-04-17	Tim Duncan	3
SAS	MEM	true	true	3	2016-04-19	Tim Duncan	3
SAS	MEM	false	true	6	2016-04-22	Tim Duncan	3
SAS	MEM	false	true	7	2016-04-24	Tim Duncan	3
SAS	OKC	true	true	8	2016-04-30	Tim Duncan	2
SAS	OKC	true	false	2	2016-05-02	Tim Duncan	2
SAS	OKC	false	true	2	2016-05-06	Tim Duncan	2
SAS	OKC	false	false	0	2016-05-08	Tim Duncan	2
SAS	OKC	true	false	5	2016-05-10	Tim Duncan	2
SAS	OKC	false	false	19	2016-05-12	Tim Duncan	2
MIN	SAS	false	false	0	2001-04-21	Chauncey Billups	3
MIN	SAS	false	false	3	2001-04-23	Chauncey Billups	3
MIN	SAS	true	false	0	2001-04-30	Chauncey Billups	3
MIN	DAL	false	false	25	2002-04-21	Chauncey Billups	3
MIN	DAL	false	false	25	2002-04-24	Chauncey Billups	3
MIN	DAL	true	false	16	2002-04-28	Chauncey Billups	3
DET	ORL	true	false	21	2003-04-20	Chauncey Billups	3
DET	ORL	true	true	15	2003-04-23	Chauncey Billups	3
DET	ORL	false	false	5	2003-04-25	Chauncey Billups	3
DET	ORL	false	false	25	2003-04-27	Chauncey Billups	3
DET	ORL	true	true	15	2003-04-30	Chauncey Billups	3
DET	ORL	false	true	40	2003-05-02	Chauncey Billups	3
DET	ORL	true	true	37	2003-05-04	Chauncey Billups	3
DET	PHI	true	true	24	2003-05-06	Chauncey Billups	2
DET	PHI	false	false	3	2003-05-11	Chauncey Billups	2
DET	PHI	false	true	28	2003-05-16	Chauncey Billups	2
DET	NJN	true	false	11	2003-05-18	Chauncey Billups	1
DET	NJN	true	false	15	2003-05-20	Chauncey Billups	1
DET	NJN	false	false	7	2003-05-22	Chauncey Billups	1
DET	NJN	false	false	6	2003-05-24	Chauncey Billups	1
DET	MIL	true	true	12	2004-04-18	Chauncey Billups	3
DET	MIL	true	false	20	2004-04-21	Chauncey Billups	3
DET	MIL	false	true	21	2004-04-24	Chauncey Billups	3
DET	MIL	false	true	19	2004-04-26	Chauncey Billups	3
DET	MIL	true	true	19	2004-04-29	Chauncey Billups	3
DET	NJN	true	true	6	2004-05-03	Chauncey Billups	2
DET	NJN	true	true	28	2004-05-07	Chauncey Billups	2
DET	NJN	false	false	2	2004-05-09	Chauncey Billups	2
DET	NJN	false	false	6	2004-05-11	Chauncey Billups	2
DET	NJN	true	false	31	2004-05-14	Chauncey Billups	2
DET	NJN	false	true	11	2004-05-16	Chauncey Billups	2
DET	NJN	true	true	22	2004-05-20	Chauncey Billups	2
DET	IND	false	false	18	2004-05-22	Chauncey Billups	1
DET	IND	false	true	6	2004-05-24	Chauncey Billups	1
DET	IND	true	true	14	2004-05-26	Chauncey Billups	1
DET	IND	true	false	21	2004-05-28	Chauncey Billups	1
DET	IND	false	true	7	2004-05-30	Chauncey Billups	1
DET	IND	true	true	10	2004-06-01	Chauncey Billups	1
DET	LAL	false	true	22	2004-06-06	Chauncey Billups	0
DET	LAL	false	false	27	2004-06-08	Chauncey Billups	0
DET	LAL	true	true	19	2004-06-10	Chauncey Billups	0
DET	LAL	true	true	23	2004-06-13	Chauncey Billups	0
DET	LAL	true	true	14	2004-06-15	Chauncey Billups	0
DET	PHI	true	true	11	2005-04-23	Chauncey Billups	3
DET	PHI	true	true	20	2005-04-26	Chauncey Billups	3
DET	PHI	false	false	15	2005-04-29	Chauncey Billups	3
DET	PHI	false	true	25	2005-05-01	Chauncey Billups	3
DET	PHI	true	true	23	2005-05-03	Chauncey Billups	3
DET	IND	true	true	11	2005-05-09	Chauncey Billups	2
